date,count,total_count,ratio
2022-11-30 00:00:00,5,569,0.008787346221441126
2022-12-01 00:00:00,0,353,0
2022-12-02 00:00:00,2,1447,0.00138217000691085
2022-12-03 00:00:00,0,1102,0
2022-12-04 00:00:00,0,890,0
2022-12-05 00:00:00,0,1562,0
2022-12-06 00:00:00,0,1500,0
2022-12-07 00:00:00,2,1510,0.0013245033112582781
2022-12-08 00:00:00,1,1484,0.0006738544474393531
2022-12-09 00:00:00,1,1361,0.0007347538574577516
2022-12-10 00:00:00,0,357,0
2022-12-11 00:00:00,1,935,0.0010695187165775401
2022-12-12 00:00:00,0,1496,0
2022-12-13 00:00:00,1,1623,0.0006161429451632779
2022-12-14 00:00:00,0,1530,0
2022-12-15 00:00:00,3,1657,0.0018105009052504525
2022-12-16 00:00:00,1,1489,0.000671591672263264
2022-12-17 00:00:00,0,1139,0
2022-12-18 00:00:00,0,956,0
2022-12-19 00:00:00,1,1405,0.0007117437722419929
2022-12-20 00:00:00,1,1177,0.0008496176720475786
2022-12-21 00:00:00,6,1388,0.004322766570605188
2022-12-22 00:00:00,1,1465,0.0006825938566552901
2022-12-23 00:00:00,0,1232,0
2022-12-24 00:00:00,0,778,0
2022-12-25 00:00:00,0,92,0
2022-12-26 00:00:00,1,751,0.0013315579227696406
2022-12-27 00:00:00,0,998,0
2022-12-28 00:00:00,0,1102,0
2022-12-29 00:00:00,1,1071,0.0009337068160597573
2022-12-30 00:00:00,0,977,0
2022-12-31 00:00:00,1,994,0.001006036217303823
2023-01-01 00:00:00,0,735,0
2023-01-02 00:00:00,0,715,0
2023-01-03 00:00:00,8,1246,0.006420545746388443
2023-01-04 00:00:00,1,1266,0.0007898894154818325
2023-01-05 00:00:00,0,690,0
2023-01-06 00:00:00,0,1245,0
2023-01-07 00:00:00,2,1057,0.001892147587511826
2023-01-08 00:00:00,1,756,0.0013227513227513227
2023-01-09 00:00:00,1,1393,0.0007178750897343862
2023-01-10 00:00:00,0,1525,0
2023-01-11 00:00:00,0,1440,0
2023-01-12 00:00:00,0,1454,0
2023-01-13 00:00:00,1,1515,0.0006600660066006601
2023-01-14 00:00:00,0,1301,0
2023-01-15 00:00:00,0,926,0
2023-01-16 00:00:00,2,1449,0.0013802622498274672
2023-01-17 00:00:00,0,1376,0
2023-01-18 00:00:00,8,1464,0.00546448087431694
2023-01-19 00:00:00,0,1532,0
2023-01-20 00:00:00,8,1552,0.005154639175257732
2023-01-21 00:00:00,0,1312,0
2023-01-22 00:00:00,0,909,0
2023-01-23 00:00:00,0,1376,0
2023-01-24 00:00:00,0,1393,0
2023-01-25 00:00:00,0,1219,0
2023-01-26 00:00:00,1,1379,0.0007251631617113851
2023-01-27 00:00:00,0,1495,0
2023-01-28 00:00:00,0,1053,0
2023-01-29 00:00:00,1,837,0.0011947431302270011
2023-01-30 00:00:00,0,1249,0
2023-01-31 00:00:00,1,1498,0.0006675567423230974
2023-02-01 00:00:00,0,1720,0
2023-02-02 00:00:00,0,1473,0
2023-02-03 00:00:00,0,1376,0
2023-02-04 00:00:00,9,1143,0.007874015748031496
2023-02-05 00:00:00,0,895,0
